,TILL_NR,ORG.NR/PERS.NR,NAVN,ADRESSE,POSTNR,POSTSTED,TILDELINGSTIDSPUNKT,TIDSBEGRENSET,TILL_KOMNR,TILL_KOM,FORMÅL,PRODUKSJONSFORM,ART,TILL_KAP,TILL_ENHET,LOK_NR,LOK_NAVN,LOK_KOMNR,LOK_KOM,LOK_PLASS,VANNMILJØ,LOK_KAP,LOK_ENHET,N_GEOWGS84,Ø_GEOWGS84,PROD_OMR
17449,SFH 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,10.08.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11657,GRÅVIKA,4635,GULEN,SJØ,SALTVANN,"3 500,00",TN,60.863083,4.935283,4.0
17452,SFH 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,10.08.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11643,HATLEM Ø,4637,HYLLESTAD,SJØ,SALTVANN,"2 340,00",TN,61.200917,5.262117,4.0
17455,SFH 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,10.08.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,10311,STORLIA,4637,HYLLESTAD,SJØ,SALTVANN,"3 120,00",TN,61.203133,5.193833,4.0
17458,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,10078,MJÅNES,4635,GULEN,SJØ,SALTVANN,"2 340,00",TN,60.997733,5.0304,4.0
17461,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,38217,HARDBAKKENESET,4635,GULEN,SJØ,SALTVANN,"3 120,00",TN,61.016733,4.950517,4.0
17464,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,34397,HYSENESET,4635,GULEN,SJØ,SALTVANN,"5 460,00",TN,60.86,4.963083,4.0
17467,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,33077,ELVENESET,4637,HYLLESTAD,SJØ,SALTVANN,"3 120,00",TN,61.206,5.131733,4.0
17470,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,32518,KUØYNA,4635,GULEN,SJØ,SALTVANN,"3 120,00",TN,60.996417,4.897983,4.0
17473,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,13340,LEIHOLMANE,4635,GULEN,SJØ,SALTVANN,"5 460,00",TN,60.980633,4.87435,4.0
17476,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,12978,LYNGHOLMEN,4635,GULEN,SJØ,SALTVANN,"4 500,00",TN,61.016933,5.007033,4.0
17479,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11749,BÅRØY,4635,GULEN,SJØ,SALTVANN,"3 120,00",TN,60.945867,4.845383,4.0
17482,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11700,STORENESET,4635,GULEN,SJØ,SALTVANN,"3 120,00",TN,60.87635,5.028367,4.0
17485,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11689,KJERRINGNESET,4635,GULEN,SJØ,SALTVANN,"3 120,00",TN,60.960217,5.107183,4.0
17488,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11684,DJUPEVIKA I,4635,GULEN,SJØ,SALTVANN,"1 560,00",TN,60.969583,5.168283,4.0
17491,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11657,GRÅVIKA,4635,GULEN,SJØ,SALTVANN,"3 500,00",TN,60.863083,4.935283,4.0
17494,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11643,HATLEM Ø,4637,HYLLESTAD,SJØ,SALTVANN,"2 340,00",TN,61.200917,5.262117,4.0
17497,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,10311,STORLIA,4637,HYLLESTAD,SJØ,SALTVANN,"3 120,00",TN,61.203133,5.193833,4.0
17500,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,10090,TRELLEVIKA,4645,ASKVOLL,SJØ,SALTVANN,"2 340,00",TN,61.370383,5.0185,4.0
17503,SFH 0003,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,07.01.1973,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,36297,KJERINGEHOLMEN,4645,ASKVOLL,SJØ,SALTVANN,"3 120,00",TN,61.390983,4.982833,4.0
17506,SFH 0004,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,05.07.1979,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,14081,TVEIT,4637,HYLLESTAD,SJØ,SALTVANN,"5 460,00",TN,61.110083,5.340483,4.0
17509,SFH 0004,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,05.07.1979,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,15403,OLDERØY,4636,SOLUND,SJØ,SALTVANN,"3 900,00",TN,61.10195,4.711383,4.0
17512,SFH 0004,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,05.07.1979,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,18657,SKREDSTIVIK,4637,HYLLESTAD,SJØ,SALTVANN,"4 680,00",TN,61.15495,5.133333,4.0
17515,SFH 0004,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,05.07.1979,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,25055,BEKKSNESET,4637,HYLLESTAD,SJØ,SALTVANN,"5 460,00",TN,61.07675,5.386017,4.0
17518,SFH 0004,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,05.07.1979,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,39917,FURENESET,4648,BREMANGER,SJØ,SALTVANN,"3 120,00",TN,61.79855,5.131133,4.0
17521,SFH 0008,966451238.0,ERKO SEAFOOD AS,CHRISTIAN MICHELSENS GATE 6B,5012,BERGEN,16.12.1986,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11688,PORTEVIKA,4637,HYLLESTAD,SJØ,SALTVANN,"2 340,00",TN,61.190667,5.081683,4.0
17524,SFH 0008,966451238.0,ERKO SEAFOOD AS,CHRISTIAN MICHELSENS GATE 6B,5012,BERGEN,16.12.1986,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,12980,KLUBBEN,4636,SOLUND,SJØ,SALTVANN,"3 600,00",TN,61.17955,5.00315,4.0
17527,SFH 0008,966451238.0,ERKO SEAFOOD AS,CHRISTIAN MICHELSENS GATE 6B,5012,BERGEN,16.12.1986,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,38577,SKREDA,4636,SOLUND,SJØ,SALTVANN,"4 680,00",TN,61.14635,5.08115,4.0
17530,SFH 0008,966451238.0,ERKO SEAFOOD AS,CHRISTIAN MICHELSENS GATE 6B,5012,BERGEN,16.12.1986,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,35517,VADHOLMEN,4626,ØYGARDEN,SJØ,SALTVANN,"5 460,00",TN,60.695,4.761117,4.0
17533,SFH 0008,966451238.0,ERKO SEAFOOD AS,CHRISTIAN MICHELSENS GATE 6B,5012,BERGEN,16.12.1986,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,23436,BJØRNHOLMEN,4636,SOLUND,SJØ,SALTVANN,"4 680,00",TN,61.20625,4.935933,4.0
17536,SFH 0010,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,18.05.1987,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,14081,TVEIT,4637,HYLLESTAD,SJØ,SALTVANN,"5 460,00",TN,61.110083,5.340483,4.0
17539,SFH 0010,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,18.05.1987,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,39917,FURENESET,4648,BREMANGER,SJØ,SALTVANN,"3 120,00",TN,61.79855,5.131133,4.0
17542,SFH 0010,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,18.05.1987,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,25055,BEKKSNESET,4637,HYLLESTAD,SJØ,SALTVANN,"5 460,00",TN,61.07675,5.386017,4.0
17545,SFH 0010,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,18.05.1987,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,18657,SKREDSTIVIK,4637,HYLLESTAD,SJØ,SALTVANN,"4 680,00",TN,61.15495,5.133333,4.0
17548,SFH 0010,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,18.05.1987,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,15403,OLDERØY,4636,SOLUND,SJØ,SALTVANN,"3 900,00",TN,61.10195,4.711383,4.0
17551,SFH 0017,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,25.08.1980,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,39917,FURENESET,4648,BREMANGER,SJØ,SALTVANN,"3 120,00",TN,61.79855,5.131133,4.0
17554,SFH 0017,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,25.08.1980,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,14081,TVEIT,4637,HYLLESTAD,SJØ,SALTVANN,"5 460,00",TN,61.110083,5.340483,4.0
17557,SFH 0017,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,25.08.1980,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,25055,BEKKSNESET,4637,HYLLESTAD,SJØ,SALTVANN,"5 460,00",TN,61.07675,5.386017,4.0
17560,SFH 0017,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,25.08.1980,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,18657,SKREDSTIVIK,4637,HYLLESTAD,SJØ,SALTVANN,"4 680,00",TN,61.15495,5.133333,4.0
17563,SFH 0017,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,25.08.1980,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,15403,OLDERØY,4636,SOLUND,SJØ,SALTVANN,"3 900,00",TN,61.10195,4.711383,4.0
17566,SFH 0020,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,17.03.1982,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,25055,BEKKSNESET,4637,HYLLESTAD,SJØ,SALTVANN,"5 460,00",TN,61.07675,5.386017,4.0
17569,SFH 0020,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,17.03.1982,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,39917,FURENESET,4648,BREMANGER,SJØ,SALTVANN,"3 120,00",TN,61.79855,5.131133,4.0
17572,SFH 0020,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,17.03.1982,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,14081,TVEIT,4637,HYLLESTAD,SJØ,SALTVANN,"5 460,00",TN,61.110083,5.340483,4.0
17575,SFH 0020,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,17.03.1982,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,15403,OLDERØY,4636,SOLUND,SJØ,SALTVANN,"3 900,00",TN,61.10195,4.711383,4.0
17578,SFH 0020,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,17.03.1982,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,18657,SKREDSTIVIK,4637,HYLLESTAD,SJØ,SALTVANN,"4 680,00",TN,61.15495,5.133333,4.0
17584,SFHØ0001,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,10.08.1973,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"1 528,00",TN,23375,SØREVIK,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.099983,5.729967,4.0
17587,SFHØ0001,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,10.08.1973,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"1 528,00",TN,26435,MJØLSVIK,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.112483,6.04255,4.0
17590,SFHØ0001,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,10.08.1973,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"1 528,00",TN,32977,MÅREN,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.152667,6.1167,4.0
17593,SFHØ0001,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,10.08.1973,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"1 528,00",TN,33677,TORVUND,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.144667,5.656367,4.0
17596,SFHØ0001,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,10.08.1973,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"1 528,00",TN,12178,BJØNNSPJOTNESET,4638,HØYANGER,SJØ,SALTVANN,"2 340,00",TN,61.098083,5.82545,4.0
17605,SFHØ0009,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,13.01.2003,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"733,00",TN,33677,TORVUND,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.144667,5.656367,4.0
17608,SFHØ0009,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,13.01.2003,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"733,00",TN,23375,SØREVIK,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.099983,5.729967,4.0
17611,SFHØ0009,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,13.01.2003,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"733,00",TN,26435,MJØLSVIK,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.112483,6.04255,4.0
17614,SFHØ0009,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,13.01.2003,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"733,00",TN,32977,MÅREN,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.152667,6.1167,4.0
17617,SFHØ0009,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,13.01.2003,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"733,00",TN,12178,BJØNNSPJOTNESET,4638,HØYANGER,SJØ,SALTVANN,"2 340,00",TN,61.098083,5.82545,4.0
17620,SFHØ0010,898844412.0,OSLAND GENETICS AS,"OSLAND BRYGGE, SØRSIDEVEGEN 2966",5962,BJORDAL,24.01.2003,,4638,HØYANGER,KOMMERSIELL,SETTEFISK,Laks,"1 000 000,00",STK,18336,MIDTNESET,4638,HØYANGER,LAND,SALTVANN,"50,00",TN,61.105533,5.75645,
17623,SFHØ0018,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,24.06.2009,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"733,00",TN,33677,TORVUND,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.144667,5.656367,4.0
17626,SFHØ0018,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,24.06.2009,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"733,00",TN,32977,MÅREN,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.152667,6.1167,4.0
17629,SFHØ0018,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,24.06.2009,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"733,00",TN,23375,SØREVIK,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.099983,5.729967,4.0
17632,SFHØ0018,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,24.06.2009,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"733,00",TN,12178,BJØNNSPJOTNESET,4638,HØYANGER,SJØ,SALTVANN,"2 340,00",TN,61.098083,5.82545,4.0
17635,SFHØ0018,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,24.06.2009,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"733,00",TN,26435,MJØLSVIK,4638,HØYANGER,SJØ,SALTVANN,"3 120,00",TN,61.112483,6.04255,4.0
17648,SFHØ0023,920002218.0,OSLAND HAVBRUK AS,SØRSIDEVEGEN 2966,5962,BJORDAL,07.06.2016,07.06.2021,4638,HØYANGER,FORSKNING,MATFISK,Laks,"780,00",TN,12178,BJØNNSPJOTNESET,4638,HØYANGER,SJØ,SALTVANN,"2 340,00",TN,61.098083,5.82545,
17665,SFHØ0027,920547184.0,VADHEIM AKVAPARK AS,NEDRE HOVLAND 1,6996,VADHEIM,16.10.2019,,4638,HØYANGER,KOMMERSIELL,MATFISK,Laks,"2 350,00",TN,40058,VADHEIM 2,4638,HØYANGER,LAND,SALTVANN,"2 350,00",TN,61.207333,5.83345,
17686,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,36297,KJERINGEHOLMEN,4645,ASKVOLL,SJØ,SALTVANN,"3 120,00",TN,61.390983,4.982833,4.0
17689,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,34397,HYSENESET,4635,GULEN,SJØ,SALTVANN,"5 460,00",TN,60.86,4.963083,4.0
17692,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,10078,MJÅNES,4635,GULEN,SJØ,SALTVANN,"2 340,00",TN,60.997733,5.0304,4.0
17695,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,10090,TRELLEVIKA,4645,ASKVOLL,SJØ,SALTVANN,"2 340,00",TN,61.370383,5.0185,4.0
17698,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,10311,STORLIA,4637,HYLLESTAD,SJØ,SALTVANN,"3 120,00",TN,61.203133,5.193833,4.0
17701,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11643,HATLEM Ø,4637,HYLLESTAD,SJØ,SALTVANN,"2 340,00",TN,61.200917,5.262117,4.0
17704,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11657,GRÅVIKA,4635,GULEN,SJØ,SALTVANN,"3 500,00",TN,60.863083,4.935283,4.0
17707,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11684,DJUPEVIKA I,4635,GULEN,SJØ,SALTVANN,"1 560,00",TN,60.969583,5.168283,4.0
17710,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11689,KJERRINGNESET,4635,GULEN,SJØ,SALTVANN,"3 120,00",TN,60.960217,5.107183,4.0
17713,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11700,STORENESET,4635,GULEN,SJØ,SALTVANN,"3 120,00",TN,60.87635,5.028367,4.0
17716,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,38217,HARDBAKKENESET,4635,GULEN,SJØ,SALTVANN,"3 120,00",TN,61.016733,4.950517,4.0
17719,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11749,BÅRØY,4635,GULEN,SJØ,SALTVANN,"3 120,00",TN,60.945867,4.845383,4.0
17722,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,12978,LYNGHOLMEN,4635,GULEN,SJØ,SALTVANN,"4 500,00",TN,61.016933,5.007033,4.0
17725,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,13340,LEIHOLMANE,4635,GULEN,SJØ,SALTVANN,"5 460,00",TN,60.980633,4.87435,4.0
17728,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,32518,KUØYNA,4635,GULEN,SJØ,SALTVANN,"3 120,00",TN,60.996417,4.897983,4.0
17731,SFN 0001,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,04.07.1996,,4647,SUNNFJORD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,33077,ELVENESET,4637,HYLLESTAD,SJØ,SALTVANN,"3 120,00",TN,61.206,5.131733,4.0
17734,SFS 0001,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,18.08.1973,,4649,STAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,13845,BEITVEIT,4649,STAD,SJØ,SALTVANN,"5 460,00",TN,62.140833,5.3275,5.0
17737,SFS 0002,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,09.08.1973,,4649,STAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,13845,BEITVEIT,4649,STAD,SJØ,SALTVANN,"5 460,00",TN,62.140833,5.3275,5.0
17740,SFS 0006,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,16.08.1984,,4649,STAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,13845,BEITVEIT,4649,STAD,SJØ,SALTVANN,"5 460,00",TN,62.140833,5.3275,5.0
17743,SFS 0008,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,22.07.1986,,4649,STAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,13845,BEITVEIT,4649,STAD,SJØ,SALTVANN,"5 460,00",TN,62.140833,5.3275,5.0
17746,SFS 0021,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,10.06.1977,,4649,STAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,13845,BEITVEIT,4649,STAD,SJØ,SALTVANN,"5 460,00",TN,62.140833,5.3275,5.0
17749,SFS 0022,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,08.11.1982,,4649,STAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,13841,BRUNSVIK,4602,KINN,SJØ,SALTVANN,"5 460,00",TN,61.910183,5.29085,4.0
17752,SFS 0022,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,08.11.1982,,4649,STAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,11833,FLÅTEGRUNNEN,4602,KINN,SJØ,SALTVANN,"5 460,00",TN,61.57565,4.80805,4.0
17755,SFS 0022,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,08.11.1982,,4649,STAD,KOMMERSIELL,MATFISK,Laks,"733,00",TN,13205,BRATTHOLMEN,4636,SOLUND,SJØ,SALTVANN,"2 340,00",TN,61.068383,4.713817,4.0
