navn,loknr,X,Y,objectid,prodorgnavn,loktilstand,mu_dato,mu_type,rapportid,status_lokalitet,plassering,vannmiljo,fylke,kommune,lat_lokalitet,lon_lokalitet,url,globalid
OLANESET,10795,22.2785,70.2122,8542056,Akvaplan Niva AS,2,"[2013, 32]",b,AR55184268,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,LOPPA,70.2122,22.2785,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR55184268/attachments/4122,{70A9E3C2-4D99-4C3B-919D-442ABEA68C4D}
OLANESET,10795,22.2785,70.2122,8543550,Akvaplan Niva AS,1,"[2015, 18]",b,AR117907247,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,LOPPA,70.2122,22.2785,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR117907247/attachments/17166,{56487FD1-24DA-4E13-B67A-861A29444CFE}
OLANESET,10795,22.2785,70.2122,8546247,Akvaplan Niva AS,2,"[2018, 25]",b,AR278687973,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,LOPPA,70.2122,22.2785,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR278687973/attachments/37381,{27268D69-2CF9-4797-BBD1-703ADFB3725E}
OLANESET,10795,22.2785,70.2122,8546408,Akvaplan Niva AS,1,"[2018, 41]",b,AR287625923,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,LOPPA,70.2122,22.2785,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR287625923/attachments/39611,{E5344AEF-D522-4A4F-96D2-D3B4D5819BA0}
OLANESET,10795,22.2785,70.2122,8547374,Akvaplan Niva AS,2,"[2019, 46]",b,AR344991927,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,LOPPA,70.2122,22.2785,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR344991927/attachments/50103,{0218A627-2FD7-417E-8276-E9A0CA9B87B0}
OLANESET,10795,22.2785,70.2122,8548166,Akvaplan Niva AS,1,"[2020, 37]",b,AR391900964,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,LOPPA,70.2122,22.2785,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR391900964/attachments/56467,{C169B3F6-56E3-40E8-93B4-45FAD1460B59}
OLANESET,10795,22.2785,70.2122,8549669,Akvaplan Niva AS,4,"[2022, 10]",b,AR482556252,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,LOPPA,70.2122,22.2785,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR482556252/attachments/71874,{425C2DB5-4B4F-4F5F-A989-EE977237FB02}
OLAUSSKJÆRET,33737,8.50471700000003,63.7917,8542089,Havbrukstjenesten AS,1,"[2013, 23]",b,AR55572349,KLARERT,SJØ,SALTVANN,TRØNDELAG,FRØYA,63.7917,8.504717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR55572349/attachments/4201,{BDAA97F5-B0AD-446F-9162-FC603468C5E9}
OLAUSSKJÆRET,33737,8.50471700000003,63.7917,8542692,Havbrukstjenesten AS,1,"[2014, 34]",b,AR77727230,KLARERT,SJØ,SALTVANN,TRØNDELAG,FRØYA,63.7917,8.504717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR77727230/attachments/12103,{07ED12F0-9E24-442B-AFF2-40796BEE53F1}
OLAUSSKJÆRET,33737,8.50471700000003,63.7917,8548485,ÅKERBLÅ AS,1,"[2019, 45]",b,AR410327417,KLARERT,SJØ,SALTVANN,TRØNDELAG,FRØYA,63.7917,8.504717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR410327417/attachments/58840,{525A3681-AACD-4341-AC55-5DFB0B916951}
OLDERBAKKEN,27876,12.368633,65.311183,8539651,HELGELAND HAVBRUKSSTASJON AS,1,"[2010, 2]",b,AM68519480,KLARERT,SJØ,SALTVANN,NORDLAND,SØMNA,65.311183,12.368633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM68519480/attachments/53,{060BFBE7-CAB7-48F0-A755-7ED9E4AF87F3}
OLDERBAKKEN,27876,12.368633,65.311183,8541898,HELGELAND HAVBRUKSSTASJON AS,2,"[2013, 40]",b,AR53029270,KLARERT,SJØ,SALTVANN,NORDLAND,SØMNA,65.311183,12.368633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR53029270/attachments/3343,{A88E9410-1056-420D-ADB3-272B0E4AFB49}
OLDERBAKKEN,27876,12.368633,65.311183,8542261,HELGELAND HAVBRUKSSTASJON AS,2,"[2014, 7]",b,AR59622894,KLARERT,SJØ,SALTVANN,NORDLAND,SØMNA,65.311183,12.368633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR59622894/attachments/5163,{FB5DA121-F348-49D6-9D0B-93E68D0E6E21}
OLDERBAKKEN,27876,12.368633,65.311183,8543500,AQUA KOMPETANSE AS,1,"[2015, 35]",b,AR116831403,KLARERT,SJØ,SALTVANN,NORDLAND,SØMNA,65.311183,12.368633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR116831403/attachments/17012,{E750CE05-AD64-4D82-8DEF-EAD91A2E8AA6}
OLDERBAKKEN,27876,12.368633,65.311183,8544748,AQUA KOMPETANSE AS,1,"[2016, 49]",b,AR174474287,KLARERT,SJØ,SALTVANN,NORDLAND,SØMNA,65.311183,12.368633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR174474287/attachments/23910,{C7E4A6F5-BF55-45FD-8B84-63492466D5C4}
OLDERBAKKEN,27876,12.368633,65.311183,8545709,AQUA KOMPETANSE AS,2,"[2017, 48]",b,AR241071679,KLARERT,SJØ,SALTVANN,NORDLAND,SØMNA,65.311183,12.368633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR241071679/attachments/31996,{1D151FF6-4CE7-4987-806D-7A8636E4A812}
OLDERBAKKEN,27876,12.368633,65.311183,8546957,AQUA KOMPETANSE AS,1,"[2019, 17]",b,AR326627219,KLARERT,SJØ,SALTVANN,NORDLAND,SØMNA,65.311183,12.368633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR326627219/attachments/45651,{7B10F1CE-25BF-48A6-9231-0B385E18DCAF}
OLDERBAKKEN,27876,12.368633,65.311183,8547500,AQUA KOMPETANSE AS,1,"[2019, 48]",b,AR354397098,KLARERT,SJØ,SALTVANN,NORDLAND,SØMNA,65.311183,12.368633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR354397098/attachments/50726,{9B1A2D10-6F18-464E-8A1A-B3981BF9F8A3}
OLDERFJORD,10790,23.484533,70.384033,8539901,AKVAPLAN NIVA AS,1,"[2011, 3]",b,AM85082428,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.384033,23.484533,,{24C7D7FA-17A5-4FFC-A915-4784A8138705}
OLDERFJORD,10790,23.484533,70.384033,8541249,AKVAPLAN NIVA AS,2,"[2013, 1]",b,AM104512764,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.384033,23.484533,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM104512764/attachments/1597,{D6583298-F995-4C18-A805-C08B059A1D10}
OLDERFJORD,10790,23.484533,70.384033,8542222,Akvaplan Niva AS,1,"[2014, 5]",b,AR58905586,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.384033,23.484533,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR58905586/attachments/5058,{84E261FD-2220-4F93-8750-51D4B4E852A0}
OLDERFJORD,10790,23.484533,70.384033,8544519,Akvaplan Niva AS,1,"[2016, 14]",b,AR166813478,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.384033,23.484533,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR166813478/attachments/22552,{6CF5C773-A5CE-452D-9F89-2F7DE636D543}
OLDERFJORD,10790,23.484533,70.384033,8545686,Akvaplan Niva AS,1,"[2011, 2]",b,AR239987494,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.384033,23.484533,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR239987494/attachments/31835,{45342A0C-9F50-4168-91E7-F6B942BB3868}
OLDERFJORD,10790,23.484533,70.384033,8550217,Akvaplan Niva AS,1,"[2018, 51]",b,AR301129734,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,HAMMERFEST,70.384033,23.484533,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR301129734/attachments/41576,{04178102-F621-46CF-B49D-532AF44F5280}
OLDERVIK,22995,14.113967,67.071033,8539777,NORWAY AQUA PRODUCTS AS,2,"[2009, 43]",b,AM70900305,KLARERT,SJØ,SALTVANN,NORDLAND,GILDESKÅL,67.071033,14.113967,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM70900305/attachments/240,{C67F738C-776B-405D-B4AA-FF04379D85B1}
OLDERVIK,22995,14.113967,67.071033,8541025,MARTE MELAND,2,"[2012, 29]",b,AM104116647,KLARERT,SJØ,SALTVANN,NORDLAND,GILDESKÅL,67.071033,14.113967,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM104116647/attachments/1065,{BA176AA9-F21E-418C-9503-FCE7FF26A46C}
OLDERVIK,22995,14.113967,67.071033,8541639,MELAND MARTE,2,"[2013, 17]",b,AR50678727,KLARERT,SJØ,SALTVANN,NORDLAND,GILDESKÅL,67.071033,14.113967,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR50678727/attachments/2081,{3933E657-3377-4846-9BC8-7BAB4063553A}
OLDERVIK,22995,14.113967,67.071033,8542750,ARGUS MILJØ AS,2,"[2014, 21]",b,AR78679252,KLARERT,SJØ,SALTVANN,NORDLAND,GILDESKÅL,67.071033,14.113967,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR78679252/attachments/12481,{2C59DD79-E69E-45B1-943F-6DC8931F7D9B}
OLDERVIK,22995,14.113967,67.071033,8543075,ARGUS MILJØ AS,1,"[2014, 50]",b,AR91515625,KLARERT,SJØ,SALTVANN,NORDLAND,GILDESKÅL,67.071033,14.113967,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR91515625/attachments/14286,{F669C006-C976-447E-BEFF-63536C5533B4}
OLDERVIK,22995,14.113967,67.071033,8545660,MELAND MARTE,1,"[2011, 40]",b,AR238789340,KLARERT,SJØ,SALTVANN,NORDLAND,GILDESKÅL,67.071033,14.113967,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR238789340/attachments/31756,{F2C441E2-4C3D-4D9C-B148-E93C72188333}
OLDERVIK,22995,14.113967,67.071033,8545664,NORWAY AQUA PRODUCTS AS,2,"[2009, 18]",b,AR238797557,KLARERT,SJØ,SALTVANN,NORDLAND,GILDESKÅL,67.071033,14.113967,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR238797557/attachments/31760,{93286D15-FC6E-4FFB-AA85-BE0FF8C7D419}
OLDERØY,15403,4.71138300000001,61.10195,8539713,FJORD-LAB AS,2,"[2010, 23]",b,AM80354841,KLARERT,SJØ,SALTVANN,VESTLAND,SOLUND,61.10195,4.711383,,{38E68B7B-4225-4852-8A3D-95F9B3A53311}
OLDERØY,15403,4.71138300000001,61.10195,8540834,KYSTLAB AS AVD GURSKØY,1,"[2012, 34]",b,AM102973530,KLARERT,SJØ,SALTVANN,VESTLAND,SOLUND,61.10195,4.711383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM102973530/attachments/1161,{BF38FC15-9837-4017-A7A0-96118C8E126E}
OLDERØY,15403,4.71138300000001,61.10195,8541332,FISKE LIV AS,1,"[2013, 8]",b,AR39890137,KLARERT,SJØ,SALTVANN,VESTLAND,SOLUND,61.10195,4.711383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR39890137/attachments/94,{16F62EE1-B638-4CA9-B261-A5AF0CAF062B}
OLDERØY,15403,4.71138300000001,61.10195,8542742,FISKE LIV AS,1,"[2014, 34]",b,AR78654196,KLARERT,SJØ,SALTVANN,VESTLAND,SOLUND,61.10195,4.711383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR78654196/attachments/12439,{317B975C-1B89-4D34-8910-0DC5D685F613}
OLDERØY,15403,4.71138300000001,61.10195,8544016,AKVAMAR AS,2,"[2005, 36]",b,AR143803867,KLARERT,SJØ,SALTVANN,VESTLAND,SOLUND,61.10195,4.711383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR143803867/attachments/19397,{B51E54A5-C60E-404F-9CA4-15138FA29075}
OLDERØY,15403,4.71138300000001,61.10195,8544237,FjordLab AS,2,"[2008, 37]",b,AR155112813,KLARERT,SJØ,SALTVANN,VESTLAND,SOLUND,61.10195,4.711383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR155112813/attachments/20884,{4D0D3356-C0A6-457C-A7BF-90103E7DEAB4}
OLDERØY,15403,4.71138300000001,61.10195,8544238,FjordLab AS,2,"[2007, 34]",b,AR155113014,KLARERT,SJØ,SALTVANN,VESTLAND,SOLUND,61.10195,4.711383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR155113014/attachments/20885,{60B968D1-557B-4B53-A4A7-5A72573FE99E}
OLDERØY,15403,4.71138300000001,61.10195,8544526,ÅKERBLÅ AS,1,"[2016, 28]",b,AR167076476,KLARERT,SJØ,SALTVANN,VESTLAND,SOLUND,61.10195,4.711383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR167076476/attachments/22738,{37B8728A-3F41-49E4-B79A-9329C1049D57}
OLDERØY,15403,4.71138300000001,61.10195,8544807,ÅKERBLÅ AS,1,"[2016, 28]",b,AR179853120,KLARERT,SJØ,SALTVANN,VESTLAND,SOLUND,61.10195,4.711383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR179853120/attachments/24399,{92D9F843-EECA-417B-9B68-A8DAE707D91A}
OLDERØY,15403,4.71138300000001,61.10195,8546185,ÅKERBLÅ AS,1,"[2018, 26]",b,AR275232948,KLARERT,SJØ,SALTVANN,VESTLAND,SOLUND,61.10195,4.711383,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR275232948/attachments/36823,{2A2D73A2-5C5B-4A0A-837B-A2BC52DDAE01}
OLTESVIK,11908,6.12571700000001,58.855333,8539521,RÅDGIVENDE BIOLOGER AS,3,"[2009, 23]",b,AM63732049,KLARERT,SJØ,SALTVANN,ROGALAND,GJESDAL,58.855333,6.125717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM63732049/attachments/175,{118199B8-7925-4145-B1C1-9090E70E5F77}
OLTESVIK,11908,6.12571700000001,58.855333,8540408,RÅDGIVENDE BIOLOGER AS,2,"[2010, 49]",b,AM93371052,KLARERT,SJØ,SALTVANN,ROGALAND,GJESDAL,58.855333,6.125717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM93371052/attachments/722,{73FD9DD6-68C5-480D-B67A-26AAE42E6550}
OLTESVIK,11908,6.12571700000001,58.855333,8540948,RÅDGIVENDE BIOLOGER AS,2,"[2012, 31]",b,AM103154115,KLARERT,SJØ,SALTVANN,ROGALAND,GJESDAL,58.855333,6.125717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM103154115/attachments/1336,{656EDFFA-2348-4B38-B2E5-8327B7116822}
OLTESVIK,11908,6.12571700000001,58.855333,8543223,Rådgivende Biologer AS,2,"[2014, 46]",b,AR103339967,KLARERT,SJØ,SALTVANN,ROGALAND,GJESDAL,58.855333,6.125717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR103339967/attachments/15011,{301D0415-679B-40BC-A33C-8A59AFD6057A}
OLTESVIK,11908,6.12571700000001,58.855333,8543224,Rådgivende Biologer AS,1,"[2013, 28]",b,AR103341831,KLARERT,SJØ,SALTVANN,ROGALAND,GJESDAL,58.855333,6.125717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR103341831/attachments/15012,{BC5B25AC-3586-4C70-8389-103393BB0ADB}
OLTESVIK,11908,6.12571700000001,58.855333,8543225,Rådgivende Biologer AS,1,"[2013, 10]",b,AR103343150,KLARERT,SJØ,SALTVANN,ROGALAND,GJESDAL,58.855333,6.125717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR103343150/attachments/15013,{960E46BA-5385-4FE2-AE50-334F606D5CBD}
OLTESVIK,11908,6.12571700000001,58.855333,8544156,Rådgivende Biologer AS,1,"[2016, 4]",b,AR149006260,KLARERT,SJØ,SALTVANN,ROGALAND,GJESDAL,58.855333,6.125717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR149006260/attachments/20600,{597D3518-36FA-4C38-986F-BB4C44C9B4A3}
OLTESVIK,11908,6.12571700000001,58.855333,8544998,Rådgivende Biologer AS,2,"[2016, 49]",b,AR195609548,KLARERT,SJØ,SALTVANN,ROGALAND,GJESDAL,58.855333,6.125717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR195609548/attachments/25735,{B8FD7692-84DD-46FD-8CE9-183A989C763F}
OLTESVIK,11908,6.12571700000001,58.855333,8547029,Rådgivende Biologer AS,1,"[2019, 23]",b,AR328502428,KLARERT,SJØ,SALTVANN,ROGALAND,GJESDAL,58.855333,6.125717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR328502428/attachments/46100,{16B49276-F764-43F1-BE37-EE294C48EABC}
OLTESVIK,11908,6.12571700000001,58.855333,8550294,Rådgivende Biologer AS,2,"[2019, 6]",b,AR308476334,KLARERT,SJØ,SALTVANN,ROGALAND,GJESDAL,58.855333,6.125717,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR308476334/attachments/42519,{DCB233B8-D21C-4075-A7CE-AE29B2A6E14C}
OLVIKA,28676,13.126033,66.4367,8539542,BARLINDHAUG CONSULT AS,2,"[2009, 39]",b,AM64095939,KLARERT,SJØ,SALTVANN,NORDLAND,LURØY,66.4367,13.126033,,{86121E0A-943E-4899-B7DF-064CD721F569}
OLVIKA,28676,13.126033,66.4367,8539593,BARLINDHAUG CONSULT AS,2,"[2010, 37]",b,AM79263884,KLARERT,SJØ,SALTVANN,NORDLAND,LURØY,66.4367,13.126033,,{86DCD285-1A22-47F1-908C-DD84691D3E41}
OLVIKA,28676,13.126033,66.4367,8540877,HELGELAND HAVBRUKSSTASJON AS,1,"[2012, 32]",b,AM103392900,KLARERT,SJØ,SALTVANN,NORDLAND,LURØY,66.4367,13.126033,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM103392900/attachments/1230,{582FBA9F-2D5B-4FC3-A406-FE96094972AD}
OLVIKA,28676,13.126033,66.4367,8541617,HELGELAND HAVBRUKSSTASJON AS,1,"[2013, 29]",b,AR50171661,KLARERT,SJØ,SALTVANN,NORDLAND,LURØY,66.4367,13.126033,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR50171661/attachments/470,{732A876F-F827-40EA-A83B-E926AAD9DD2A}
OLVIKA,28676,13.126033,66.4367,8543119,HELGELAND HAVBRUKSSTASJON AS,1,"[2015, 9]",b,AR98946551,KLARERT,SJØ,SALTVANN,NORDLAND,LURØY,66.4367,13.126033,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR98946551/attachments/14554,{677719BD-6B3A-4092-AD9E-1592D42E02F9}
OLVIKA,28676,13.126033,66.4367,8543476,Kvarøy Fiskeoppdrett AS,1,"[2015, 30]",b,AR116170450,KLARERT,SJØ,SALTVANN,NORDLAND,LURØY,66.4367,13.126033,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR116170450/attachments/16823,{24FCDB24-37BF-4C7C-A1FF-DB65855D4B46}
OLVIKA,28676,13.126033,66.4367,8544874,AQUA KOMPETANSE AS,2,"[2017, 5]",b,AR184108840,KLARERT,SJØ,SALTVANN,NORDLAND,LURØY,66.4367,13.126033,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR184108840/attachments/24929,{DE38D4EB-9139-4E38-8F6F-CEA9E6040821}
OLVIKA,28676,13.126033,66.4367,8545926,AQUA KOMPETANSE AS,2,"[2018, 12]",b,AR257447151,KLARERT,SJØ,SALTVANN,NORDLAND,LURØY,66.4367,13.126033,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR257447151/attachments/33329,{681A8343-DEDF-4402-9340-C36E5E785CE8}
OLVIKA,28676,13.126033,66.4367,8549926,AQUA KOMPETANSE AS,2,"[2018, 36]",b,AR496387214,KLARERT,SJØ,SALTVANN,NORDLAND,LURØY,66.4367,13.126033,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR496387214/attachments/73894,{49E1B5B9-0B4A-4A21-89A5-439345F34FCB}
OLVIKA,28676,13.126033,66.4367,8549927,AQUA KOMPETANSE AS,2,"[2019, 43]",b,AR496387372,KLARERT,SJØ,SALTVANN,NORDLAND,LURØY,66.4367,13.126033,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR496387372/attachments/73895,{C70AC273-EBCF-4BFC-AE2B-0298D9EA6481}
OLØYA N,38797,8.59108300000003,63.852733,8548035,ÅKERBLÅ AS,1,"[2020, 32]",b,AR385910412,KLARERT,SJØ,SALTVANN,TRØNDELAG,FRØYA,63.852733,8.591083,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR385910412/attachments/55714,{F0F30934-1969-4125-B018-A6CDDC61635B}
OMMUNDSTEIGEN,12071,6.51310000000001,59.550783,8539590,RESIPIENTANALYSE Haveland,2,"[2010, 12]",b,AM75817351,KLARERT,SJØ,SALTVANN,ROGALAND,SULDAL,59.550783,6.5131,,{0D5BACCF-9526-4ADC-BDD7-69720B7CC09E}
OMMUNDSTEIGEN,12071,6.51310000000001,59.550783,8540664,RESIPIENTANALYSE AS,1,"[2012, 6]",b,AM95780285,KLARERT,SJØ,SALTVANN,ROGALAND,SULDAL,59.550783,6.5131,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM95780285/attachments/966,{1E7A5326-B6F9-4F63-8D4B-3CD0962FA2D0}
OMMUNDSTEIGEN,12071,6.51310000000001,59.550783,8542079,Rådgivende Biologer AS,1,"[2013, 44]",b,AR55482261,KLARERT,SJØ,SALTVANN,ROGALAND,SULDAL,59.550783,6.5131,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR55482261/attachments/4175,{9E403E5D-C5FE-4B2D-8C20-D551A9CB893B}
OMMUNDSTEIGEN,12071,6.51310000000001,59.550783,8543796,Akvaplan Niva AS,2,"[2015, 48]",b,AR127749352,KLARERT,SJØ,SALTVANN,ROGALAND,SULDAL,59.550783,6.5131,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR127749352/attachments/18375,{7E538924-3F4F-4245-8303-6AC0309DF3CA}
OMMUNDSTEIGEN,12071,6.51310000000001,59.550783,8544577,FOMAS FISKEHELSE OG MILJØ AS,1,"[2016, 39]",b,AR168085242,KLARERT,SJØ,SALTVANN,ROGALAND,SULDAL,59.550783,6.5131,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR168085242/attachments/23148,{AB953EAC-A6C7-4300-B754-3F5D6CAF9010}
OMMUNDSTEIGEN,12071,6.51310000000001,59.550783,8545910,FOMAS FISKEHELSE OG MILJØ AS,1,"[2018, 12]",b,AR256376307,KLARERT,SJØ,SALTVANN,ROGALAND,SULDAL,59.550783,6.5131,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR256376307/attachments/33164,{8C1D6C8B-7CB0-45A5-82A2-A92FEEE6DD08}
OMSØYHOLMAN,12383,8.57556699999998,63.631967,8539919,HAVBRUKSTJENESTEN AS,2,"[2011, 4]",b,AM85000249,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.631967,8.575567,,{FD597E10-002D-4D96-8397-A961269A29D7}
OMSØYHOLMAN,12383,8.57556699999998,63.631967,8541300,Havbrukstjenesten AS,1,"[2013, 7]",b,AR34158422,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.631967,8.575567,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR34158422/attachments/47,{E384D3DD-BE6C-42ED-9DD1-C44ABB5A4258}
OMSØYHOLMAN,12383,8.57556699999998,63.631967,8543202,Havbrukstjenesten AS,1,"[2015, 11]",b,AR101840937,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.631967,8.575567,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR101840937/attachments/14910,{4FFF1818-2C31-4E1E-90FF-30FB0F5C5361}
OMSØYHOLMAN,12383,8.57556699999998,63.631967,8544287,ÅKERBLÅ AS,1,"[2005, 31]",b,AR156752422,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.631967,8.575567,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR156752422/attachments/21275,{39A16717-852E-4E55-ACA4-B54299E363CE}
OMSØYHOLMAN,12383,8.57556699999998,63.631967,8544771,ÅKERBLÅ AS,1,"[2016, 50]",b,AR176225879,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.631967,8.575567,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR176225879/attachments/24178,{52829E9E-92B2-421C-8F8A-657519ECB4B5}
OMSØYHOLMAN,12383,8.57556699999998,63.631967,8547549,ÅKERBLÅ AS,1,"[2019, 4]",b,AR357123318,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.631967,8.575567,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR357123318/attachments/51188,{6835934B-62EC-47B9-BF99-AAB6F5B87593}
ONARØY,10136,5.66968300000002,59.95335,8539623,RESIPIENTANALYSE Haveland,2,"[2009, 42]",b,AM69998544,KLARERT,SJØ,SALTVANN,VESTLAND,TYSNES,59.95335,5.669683,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM69998544/attachments/237,{035638F4-53FC-4F40-9C0C-829C3657FF6B}
ONARØY,10136,5.66968300000002,59.95335,8540209,RESIPIENTANALYSE Haveland,2,"[2011, 11]",b,AM93113287,KLARERT,SJØ,SALTVANN,VESTLAND,TYSNES,59.95335,5.669683,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM93113287/attachments/900,{78CF96CB-6AAD-4DC8-BDDB-799B9991EFB9}
ONARØY,10136,5.66968300000002,59.95335,8540817,RESIPIENTANALYSE Haveland,2,"[2011, 46]",b,AM101306874,KLARERT,SJØ,SALTVANN,VESTLAND,TYSNES,59.95335,5.669683,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM101306874/attachments/1143,{ABC7687A-E12A-447E-A581-76F7EBCEB49B}
ONARØY,10136,5.66968300000002,59.95335,8541545,RESIPIENTANALYSE AS,2,"[2013, 23]",b,AR48913284,KLARERT,SJØ,SALTVANN,VESTLAND,TYSNES,59.95335,5.669683,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR48913284/attachments/373,{10393C2A-1076-4243-BFE0-77E2CF560FFE}
