LOK_NAVN,LOK_NR,TILL_NR,ORG.NR/PERS.NR,NAVN,ADRESSE,POSTNR,POSTSTED,TILDELINGSTIDSPUNKT,TIDSBEGRENSET,TILL_KOMNR,TILL_KOM,FORMÅL,PRODUKSJONSFORM,ART,TILL_KAP,TILL_ENHET,LOK_KOMNR,LOK_KOM,LOK_PLASS,VANNMILJØ,LOK_KAP,LOK_ENHET,N_GEOWGS84,Ø_GEOWGS84,PROD_OMR
ENDRESET,12879,M AV0002,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,09.08.1973,,1554,AVERØY,KOMMERSIELL,MATFISK,Laks,796.00,TN,1505,KRISTIANSUND,SJØ,SALTVANN,6240.00,TN,63.029683,7.713733,6.0
ENDRESET,12879,M AV0005,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,11.08.1973,,1554,AVERØY,KOMMERSIELL,MATFISK,Laks,796.00,TN,1505,KRISTIANSUND,SJØ,SALTVANN,6240.00,TN,63.029683,7.713733,6.0
ENDRESET,12879,M FI0003,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,29.09.1977,,1505,KRISTIANSUND,KOMMERSIELL,MATFISK,Laks,796.00,TN,1505,KRISTIANSUND,SJØ,SALTVANN,6240.00,TN,63.029683,7.713733,6.0
ENDRESET,12879,M FI0004,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,08.08.1973,,1505,KRISTIANSUND,KOMMERSIELL,MATFISK,Laks,796.00,TN,1505,KRISTIANSUND,SJØ,SALTVANN,6240.00,TN,63.029683,7.713733,6.0
ENDRESET,12879,M FI0005,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,13.04.1978,,1505,KRISTIANSUND,KOMMERSIELL,MATFISK,Laks,796.00,TN,1505,KRISTIANSUND,SJØ,SALTVANN,6240.00,TN,63.029683,7.713733,6.0
ENDRESET,12879,M FI0006,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,08.08.1973,,1505,KRISTIANSUND,KOMMERSIELL,MATFISK,Laks,796.00,TN,1505,KRISTIANSUND,SJØ,SALTVANN,6240.00,TN,63.029683,7.713733,6.0
ENDRESET,12879,M GS0002,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,26.03.1981,,1557,GJEMNES,KOMMERSIELL,MATFISK,Laks,796.00,TN,1505,KRISTIANSUND,SJØ,SALTVANN,6240.00,TN,63.029683,7.713733,6.0
ENDRESET,12879,M GS0003,985848718.0,LERØY MIDT AS,INDUSTRIPARKVEIEN 31,7246,SANDSTAD,11.07.1986,,1557,GJEMNES,KOMMERSIELL,MATFISK,Laks,796.00,TN,1505,KRISTIANSUND,SJØ,SALTVANN,6240.00,TN,63.029683,7.713733,6.0
ENGDAL,45130,NTF 0034,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,25.11.2014,25.11.2029,5049,FLATANGER,KOMMERSIELL,STAMFISK,Laks,780.00,TN,5055,HEIM,SJØ,SALTVANN,780.00,TN,63.185933,8.752917,
ENGDAL,45130,NTF 0035,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,25.11.2014,25.11.2029,5049,FLATANGER,KOMMERSIELL,STAMFISK,Laks,780.00,TN,5055,HEIM,SJØ,SALTVANN,780.00,TN,63.185933,8.752917,
ENKELTSTEIN,11363,T I 0003,996385035.0,SØRROLLNESFISK AS,IBESTADVEIEN 3446,9450,HAMNVIK,11.08.1986,,5413,IBESTAD,KOMMERSIELL,MATFISK,Laks,964.00,TN,5413,IBESTAD,SJØ,SALTVANN,5900.00,TN,68.7276,16.910467,10.0
ENKELTSTEIN,11363,T I 0016,996385035.0,SØRROLLNESFISK AS,IBESTADVEIEN 3446,9450,HAMNVIK,03.09.1983,,5413,IBESTAD,KOMMERSIELL,MATFISK,Laks,964.00,TN,5413,IBESTAD,SJØ,SALTVANN,5900.00,TN,68.7276,16.910467,10.0
ENKELTSTEIN,11363,T I 0017,996385035.0,SØRROLLNESFISK AS,IBESTADVEIEN 3446,9450,HAMNVIK,30.12.2009,,5413,IBESTAD,KOMMERSIELL,MATFISK,Laks,964.00,TN,5413,IBESTAD,SJØ,SALTVANN,5900.00,TN,68.7276,16.910467,10.0
ENKELTSTEIN,11363,T KN0010,812522442.0,NORTHERN LIGHTS SALMON AS,BALTESKARD 136,9446,GROVFJORD,15.11.1990,,5429,KVÆNANGEN,KOMMERSIELL,MATFISK,Laks,964.00,TN,5413,IBESTAD,SJØ,SALTVANN,5900.00,TN,68.7276,16.910467,10.0
ENKELTSTEIN,11363,T KN0011,812522442.0,NORTHERN LIGHTS SALMON AS,BALTESKARD 136,9446,GROVFJORD,14.01.1991,,5429,KVÆNANGEN,KOMMERSIELL,MATFISK,Laks,964.00,TN,5413,IBESTAD,SJØ,SALTVANN,5900.00,TN,68.7276,16.910467,10.0
ENKELTSTEIN,11363,T SK0001,812522442.0,NORTHERN LIGHTS SALMON AS,BALTESKARD 136,9446,GROVFJORD,14.08.1973,,5412,TJELDSUND,KOMMERSIELL,MATFISK,Laks,964.00,TN,5413,IBESTAD,SJØ,SALTVANN,5900.00,TN,68.7276,16.910467,10.0
ENKELTSTEIN,11363,T SK0007,812522442.0,NORTHERN LIGHTS SALMON AS,BALTESKARD 136,9446,GROVFJORD,06.09.2004,,5412,TJELDSUND,KOMMERSIELL,MATFISK,Laks,964.00,TN,5413,IBESTAD,SJØ,SALTVANN,5900.00,TN,68.7276,16.910467,10.0
ENKENESET,34577,F A 0011,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,20.01.1987,,5403,ALTA,KOMMERSIELL,MATFISK,Laks,1021.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,3120.00,TN,70.56365,24.119067,12.0
ENKENESET,34577,F A 0034,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,16.02.1991,,5403,ALTA,KOMMERSIELL,MATFISK,Laks,1051.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,3120.00,TN,70.56365,24.119067,12.0
ENKENESET,34577,F L 0021,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,26.03.1996,,5432,LOPPA,KOMMERSIELL,MATFISK,Laks,984.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,3120.00,TN,70.56365,24.119067,12.0
ENKENESET,34577,F M 0001,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,08.09.1982,,5434,MÅSØY,KOMMERSIELL,MATFISK,Laks,984.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,3120.00,TN,70.56365,24.119067,12.0
ESPNESTAREN,32677,M TV0009,964367701.0,AQUAGEN AS,"C/O AQUAGEN AS, INDUSTRIVEIEN 13",7200,KYRKSÆTERØRA,19.09.1994,,1560,TINGVOLL,KOMMERSIELL,STAMFISK,Laks,780.00,TN,5014,FRØYA,SJØ,SALTVANN,4680.00,TN,63.677883,8.667,
ESPNESTAREN,32677,STF 0005,933792854.0,MÅSØVAL AS,NORDFRØYVEIEN 413,7260,SISTRANDA,02.08.1973,,5014,FRØYA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5014,FRØYA,SJØ,SALTVANN,4680.00,TN,63.677883,8.667,6.0
ESPNESTAREN,32677,STF 0006,933792854.0,MÅSØVAL AS,NORDFRØYVEIEN 413,7260,SISTRANDA,14.08.1973,,5014,FRØYA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5014,FRØYA,SJØ,SALTVANN,4680.00,TN,63.677883,8.667,6.0
ESPNESTAREN,32677,STF 0014,933792854.0,MÅSØVAL AS,NORDFRØYVEIEN 413,7260,SISTRANDA,02.06.1987,,5014,FRØYA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5014,FRØYA,SJØ,SALTVANN,4680.00,TN,63.677883,8.667,6.0
ESPNESTAREN,32677,STF 0062,933792854.0,MÅSØVAL AS,NORDFRØYVEIEN 413,7260,SISTRANDA,10.09.2009,,5014,FRØYA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5014,FRØYA,SJØ,SALTVANN,4680.00,TN,63.677883,8.667,6.0
ESPNESTAREN,32677,STF 0066,817920632.0,TRØNDELAG FYLKESKOMMUNE,"FYLKETS HUS, POSTBOKS 2560",7735,STEINKJER,12.05.2011,01.07.2031,5014,FRØYA,UNDERVISNING,MATFISK,Laks,780.00,TN,5014,FRØYA,SJØ,SALTVANN,4680.00,TN,63.677883,8.667,
ESPNESTAREN,32677,STHE0005,964367701.0,AQUAGEN AS,"C/O AQUAGEN AS, INDUSTRIVEIEN 13",7200,KYRKSÆTERØRA,19.07.1985,29.10.2024,5055,HEIM,KOMMERSIELL,STAMFISK,Laks,780.00,TN,5014,FRØYA,SJØ,SALTVANN,4680.00,TN,63.677883,8.667,
ESPNESTAREN,32677,STHE0006,933792854.0,MÅSØVAL AS,NORDFRØYVEIEN 413,7260,SISTRANDA,26.06.1986,,5055,HEIM,KOMMERSIELL,MATFISK,Laks,796.00,TN,5014,FRØYA,SJØ,SALTVANN,4680.00,TN,63.677883,8.667,6.0
ESPNESTAREN,32677,STHE0019,964367701.0,AQUAGEN AS,"C/O AQUAGEN AS, INDUSTRIVEIEN 13",7200,KYRKSÆTERØRA,08.02.2010,08.02.2025,5055,HEIM,KOMMERSIELL,STAMFISK,Laks,780.00,TN,5014,FRØYA,SJØ,SALTVANN,4680.00,TN,63.677883,8.667,
ESPNESTAREN,32677,TRF 0010,933792854.0,MÅSØVAL AS,NORDFRØYVEIEN 413,7260,SISTRANDA,24.09.2020,,5014,FRØYA,KOMMERSIELL,MATFISK,Laks,1010.00,TN,5014,FRØYA,SJØ,SALTVANN,4680.00,TN,63.677883,8.667,6.0
ESPNESTAREN,32677,TRF 0011,933792854.0,MÅSØVAL AS,NORDFRØYVEIEN 413,7260,SISTRANDA,24.09.2020,,5014,FRØYA,KOMMERSIELL,MATFISK,Laks,1010.00,TN,5014,FRØYA,SJØ,SALTVANN,4680.00,TN,63.677883,8.667,6.0
FAGERHOLMEN,37437,TRF 0020,933792854.0,MÅSØVAL AS,NORDFRØYVEIEN 413,7260,SISTRANDA,30.11.2020,30.11.2026,5014,FRØYA,UTVIKLING,MATFISK,Laks,788.00,TN,5014,FRØYA,SJØ,SALTVANN,3120.00,TN,63.66395,8.603167,6.0
FAGERHOLMEN,37437,TRF 0021,933792854.0,MÅSØVAL AS,NORDFRØYVEIEN 413,7260,SISTRANDA,30.11.2020,30.11.2026,5014,FRØYA,UTVIKLING,MATFISK,Laks,788.00,TN,5014,FRØYA,SJØ,SALTVANN,3120.00,TN,63.66395,8.603167,6.0
FAGERHOLMEN,37437,TRF 0022,933792854.0,MÅSØVAL AS,NORDFRØYVEIEN 413,7260,SISTRANDA,30.11.2020,30.11.2026,5014,FRØYA,UTVIKLING,MATFISK,Laks,788.00,TN,5014,FRØYA,SJØ,SALTVANN,3120.00,TN,63.66395,8.603167,6.0
FAGERHOLMEN,37437,TRF 0023,933792854.0,MÅSØVAL AS,NORDFRØYVEIEN 413,7260,SISTRANDA,30.11.2020,30.11.2026,5014,FRØYA,UTVIKLING,MATFISK,Laks,788.00,TN,5014,FRØYA,SJØ,SALTVANN,3120.00,TN,63.66395,8.603167,6.0
FARMANNSØYA,24575,NTN 0016,963201230.0,VETERINÆRMEDISINSK OPPDRAGSSENTER AS,ULLEVÅLSVEIEN 68,454,OSLO,20.07.2000,21.08.2025,5007,NAMSOS,FORSKNING,MATFISK,Laks,780.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,
FARMANNSØYA,24575,NTN 0020,963201230.0,VETERINÆRMEDISINSK OPPDRAGSSENTER AS,ULLEVÅLSVEIEN 68,454,OSLO,08.01.2013,08.01.2023,5007,NAMSOS,FORSKNING,MATFISK,Laks,780.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,
FARMANNSØYA,24575,STAA0002,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,15.06.1984,,5058,ÅFJORD,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,6.0
FARMANNSØYA,24575,STF 0060,994403842.0,HITRAMAT FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,28.08.2009,,5014,FRØYA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,6.0
FARMANNSØYA,24575,STH 0007,836881362.0,AS KNUTSHAUGFISK,KNUTSHAUG,7252,DOLMØY,19.12.1980,,5056,HITRA,KOMMERSIELL,MATFISK,Laks,1584.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,6.0
FARMANNSØYA,24575,STH 0009,836881362.0,AS KNUTSHAUGFISK,KNUTSHAUG,7252,DOLMØY,15.01.1973,,5056,HITRA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,6.0
FARMANNSØYA,24575,STH 0055,836881362.0,AS KNUTSHAUGFISK,KNUTSHAUG,7252,DOLMØY,29.08.2009,,5056,HITRA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,6.0
FARMANNSØYA,24575,STR 0001,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,04.03.1987,,5058,ÅFJORD,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,6.0
FARMANNSØYA,24575,STR 0003,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,10.08.1973,,5058,ÅFJORD,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,6.0
FARMANNSØYA,24575,STR 0006,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,14.05.1986,,5058,ÅFJORD,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,6.0
FARMANNSØYA,24575,STR 0007,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,26.06.1986,,5058,ÅFJORD,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,6.0
FARMANNSØYA,24575,STR 0018,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,21.11.1980,,5058,ÅFJORD,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,5460.00,TN,64.184517,10.1222,6.0
FARTØYVIKA,31797,F A 0004,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,04.12.1982,,5403,ALTA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,7200.00,TN,70.828517,24.450483,12.0
FARTØYVIKA,31797,F A 0010,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,12.01.1987,,5403,ALTA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,7200.00,TN,70.828517,24.450483,12.0
FARTØYVIKA,31797,F A 0043,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,18.08.1997,,5403,ALTA,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,7200.00,TN,70.828517,24.450483,12.0
FARTØYVIKA,31797,F A 0044,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,18.08.1997,,5403,ALTA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,7200.00,TN,70.828517,24.450483,12.0
FARTØYVIKA,31797,F A 0045,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,27.07.1999,,5403,ALTA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,7200.00,TN,70.828517,24.450483,12.0
FARTØYVIKA,31797,F A 0058,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,28.10.2009,,5403,ALTA,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,7200.00,TN,70.828517,24.450483,12.0
FARTØYVIKA,31797,F A 0059,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,28.10.2009,,5403,ALTA,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,7200.00,TN,70.828517,24.450483,12.0
FARTØYVIKA,31797,F L 0023,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,03.12.1997,,5432,LOPPA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,7200.00,TN,70.828517,24.450483,12.0
FARTØYVIKA,31797,F L 0024,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,16.12.1997,,5432,LOPPA,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,7200.00,TN,70.828517,24.450483,12.0
FARTØYVIKA,31797,TFH 0002,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,24.09.2020,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,1061.00,TN,5434,MÅSØY,SJØ,SALTVANN,7200.00,TN,70.828517,24.450483,12.0
FELLESHOLMEN,40217,T T 0067,921634056.0,ARCTIC OFFSHORE FARMING AS,POSTBOKS 2608,7414,TRONDHEIM,22.11.2019,22.11.2026,5401,TROMSØ,UTVIKLING,MATFISK,Laks,796.00,TN,5401,TROMSØ,SJØ,SALTVANN,5990.00,TN,69.875683,18.250767,11.0
FELLESHOLMEN,40217,T T 0068,921634056.0,ARCTIC OFFSHORE FARMING AS,POSTBOKS 2608,7414,TRONDHEIM,22.11.2019,22.11.2026,5401,TROMSØ,UTVIKLING,MATFISK,Laks,796.00,TN,5401,TROMSØ,SJØ,SALTVANN,5990.00,TN,69.875683,18.250767,11.0
FELLESHOLMEN,40217,T T 0069,921634056.0,ARCTIC OFFSHORE FARMING AS,POSTBOKS 2608,7414,TRONDHEIM,22.11.2019,22.11.2026,5401,TROMSØ,UTVIKLING,MATFISK,Laks,796.00,TN,5401,TROMSØ,SJØ,SALTVANN,5990.00,TN,69.875683,18.250767,11.0
FELLESHOLMEN,40217,T T 0070,921634056.0,ARCTIC OFFSHORE FARMING AS,POSTBOKS 2608,7414,TRONDHEIM,22.11.2019,22.11.2026,5401,TROMSØ,UTVIKLING,MATFISK,Laks,796.00,TN,5401,TROMSØ,SJØ,SALTVANN,5990.00,TN,69.875683,18.250767,11.0
FELLESHOLMEN,40217,T T 0071,921634056.0,ARCTIC OFFSHORE FARMING AS,POSTBOKS 2608,7414,TRONDHEIM,22.11.2019,22.11.2026,5401,TROMSØ,UTVIKLING,MATFISK,Laks,796.00,TN,5401,TROMSØ,SJØ,SALTVANN,5990.00,TN,69.875683,18.250767,11.0
FELLESHOLMEN,40217,T T 0072,921634056.0,ARCTIC OFFSHORE FARMING AS,POSTBOKS 2608,7414,TRONDHEIM,22.11.2019,22.11.2026,5401,TROMSØ,UTVIKLING,MATFISK,Laks,796.00,TN,5401,TROMSØ,SJØ,SALTVANN,5990.00,TN,69.875683,18.250767,11.0
FELLESHOLMEN,40217,T T 0073,921634056.0,ARCTIC OFFSHORE FARMING AS,POSTBOKS 2608,7414,TRONDHEIM,22.11.2019,22.11.2026,5401,TROMSØ,UTVIKLING,MATFISK,Laks,796.00,TN,5401,TROMSØ,SJØ,SALTVANN,5990.00,TN,69.875683,18.250767,11.0
FELLESHOLMEN,40217,T T 0074,921634056.0,ARCTIC OFFSHORE FARMING AS,POSTBOKS 2608,7414,TRONDHEIM,22.11.2019,22.11.2026,5401,TROMSØ,UTVIKLING,MATFISK,Laks,540.00,TN,5401,TROMSØ,SJØ,SALTVANN,5990.00,TN,69.875683,18.250767,11.0
FEØYVIKA,12624,NTF 0001,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,12.04.1973,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,5460.00,TN,64.560317,10.919133,7.0
FEØYVIKA,12624,NTF 0005,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,03.03.1998,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,5460.00,TN,64.560317,10.919133,7.0
FEØYVIKA,12624,NTF 0007,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,21.10.1982,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,5460.00,TN,64.560317,10.919133,7.0
FEØYVIKA,12624,NTF 0008,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,22.11.1977,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,5460.00,TN,64.560317,10.919133,7.0
FIKSNESET,31157,H AV0025,956876354.0,TROLAND LAKSEOPPDRETT AS,TROLAND 35,5384,TORANGSVÅG,22.04.1980,,4625,AUSTEVOLL,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,1560.00,TN,60.176883,5.124833,3.0
FIKSNESET,31157,H B 0009,914380553.0,FYLKESNES FISK AS,FYLKESNESVEGEN 164,5430,BREMNES,28.03.1974,,4613,BØMLO,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,1560.00,TN,60.176883,5.124833,3.0
FIKSNESET,31157,H B 0021,914380553.0,FYLKESNES FISK AS,FYLKESNESVEGEN 164,5430,BREMNES,02.03.1988,,4613,BØMLO,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,1560.00,TN,60.176883,5.124833,3.0
FIKSNESET,31157,H S 0006,939174508.0,TELAVÅG FISKEOPPDRETT AS,TELAVÅGVEGEN 449,5380,TÆLAVÅG,16.05.1986,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,1560.00,TN,60.176883,5.124833,3.0
FIKSNESET,31157,H S 0023,939174508.0,TELAVÅG FISKEOPPDRETT AS,TELAVÅGVEGEN 449,5380,TÆLAVÅG,11.12.2009,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,1560.00,TN,60.176883,5.124833,3.0
FINNKJERKA,13527,N H 0001,955750802.0,NORDLAKS OPPDRETT AS,POSTBOKS 224,8455,STOKMARKNES,18.11.1981,,1866,HADSEL,KOMMERSIELL,MATFISK,Laks,1014.00,TN,1866,HADSEL,SJØ,SALTVANN,5460.00,TN,68.33945,15.0358,9.0
FINNKJERKA,13527,N H 0004,955750802.0,NORDLAKS OPPDRETT AS,POSTBOKS 224,8455,STOKMARKNES,13.11.1974,,1866,HADSEL,KOMMERSIELL,MATFISK,Laks,812.00,TN,1866,HADSEL,SJØ,SALTVANN,5460.00,TN,68.33945,15.0358,9.0
FINNKJERKA,13527,N H 0014,955750802.0,NORDLAKS OPPDRETT AS,POSTBOKS 224,8455,STOKMARKNES,15.11.1989,,1866,HADSEL,KOMMERSIELL,MATFISK,Laks,812.00,TN,1866,HADSEL,SJØ,SALTVANN,5460.00,TN,68.33945,15.0358,9.0
FINNKJERKA,13527,N LN0004,955750802.0,NORDLAKS OPPDRETT AS,POSTBOKS 224,8455,STOKMARKNES,09.07.1986,,1851,LØDINGEN,KOMMERSIELL,MATFISK,Laks,812.00,TN,1866,HADSEL,SJØ,SALTVANN,5460.00,TN,68.33945,15.0358,9.0
FINNKJERKA,13527,N V 0010,955750802.0,NORDLAKS OPPDRETT AS,POSTBOKS 224,8455,STOKMARKNES,28.05.1984,,1865,VÅGAN,KOMMERSIELL,MATFISK,Laks,812.00,TN,1866,HADSEL,SJØ,SALTVANN,5460.00,TN,68.33945,15.0358,9.0
FINNKJERKA,13527,N V 0016,955750802.0,NORDLAKS OPPDRETT AS,POSTBOKS 224,8455,STOKMARKNES,29.10.1986,,1865,VÅGAN,KOMMERSIELL,MATFISK,Laks,812.00,TN,1866,HADSEL,SJØ,SALTVANN,5460.00,TN,68.33945,15.0358,9.0
FINNKJERKA,13527,N V 0023,997021274.0,AQUAVISNING AS,POSTBOKS 224,8455,STOKMARKNES,07.12.1987,,1865,VÅGAN,VISNING,MATFISK,Laks,500.00,TN,1866,HADSEL,SJØ,SALTVANN,5460.00,TN,68.33945,15.0358,
FINNKJERKA,13527,N V 0033,955750802.0,NORDLAKS OPPDRETT AS,POSTBOKS 224,8455,STOKMARKNES,06.07.1992,,1865,VÅGAN,KOMMERSIELL,MATFISK,Laks,812.00,TN,1866,HADSEL,SJØ,SALTVANN,5460.00,TN,68.33945,15.0358,9.0
FINNVIK,31398,T K 0033,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,01.07.2019,,5423,KARLSØY,KOMMERSIELL,MATFISK-GRØNN A,Laks,984.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.892967,18.807933,11.0
FINNVIK,31398,T K 0038,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,29.08.2018,,5423,KARLSØY,KOMMERSIELL,MATFISK,Laks,306.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.892967,18.807933,11.0
FINNVIK,31398,T N 0003,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,02.02.1982,,5428,NORDREISA,KOMMERSIELL,MATFISK,Laks,2187.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.892967,18.807933,11.0
FINNVIK,31398,T N 0005,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,21.04.1987,,5428,NORDREISA,KOMMERSIELL,MATFISK,Laks,1041.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.892967,18.807933,11.0
FINNVIK,31398,T N 0010,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,09.10.1989,,5428,NORDREISA,KOMMERSIELL,MATFISK,Laks,1041.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.892967,18.807933,11.0
FINNVIK,31398,T N 0014,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,04.03.1996,,5428,NORDREISA,KOMMERSIELL,MATFISK,Laks,1041.00,TN,5401,TROMSØ,SJØ,SALTVANN,5670.00,TN,69.892967,18.807933,11.0
